Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank,Gender,Ethnicity,Child's First Name,Sub1,Sub2,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALVIN,43,25,Male,Asian And Pacific Islander,Alvin,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ANDY,43,25,Male,Asian And Pacific Islander,Andy,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,MOHAMMED,41,26,Male,Asian And Pacific Islander,Mohammed,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,NATHAN,41,26,Male,Asian And Pacific Islander,Nathan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,BRIAN,40,27,Male,Asian And Pacific Islander,Brian,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,LEO,40,27,Male,Asian And Pacific Islander,Leo,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,BENJAMIN,39,28,Male,Asian And Pacific Islander,Benjamin,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,MICHAEL,38,29,Male,Asian And Pacific Islander,Michael,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALAN,37,30,Male,Asian And Pacific Islander,Alan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JAMES,36,31,Male,Asian And Pacific Islander,James,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JOSHUA,36,31,Male,Asian And Pacific Islander,Joshua,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,KINGSLEY,36,31,Male,Asian And Pacific Islander,Kingsley,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,STEVEN,35,32,Male,Asian And Pacific Islander,Steven,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,MASON,34,33,Male,Asian And Pacific Islander,Mason,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,AIDAN,32,34,Male,Asian And Pacific Islander,Aidan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,DEREK,32,34,Male,Asian And Pacific Islander,Derek,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,AYAAN,31,35,Male,Asian And Pacific Islander,Ayaan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,TYLER,31,35,Male,Asian And Pacific Islander,Tyler,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ABDULLAH,30,36,Male,Asian And Pacific Islander,Abdullah,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,SAMUEL,30,36,Male,Asian And Pacific Islander,Samuel,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,BRANDON,29,37,Male,Asian And Pacific Islander,Brandon,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ADAM,28,38,Male,Asian And Pacific Islander,Adam,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,DAVID,28,38,Male,Asian And Pacific Islander,David,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ARJUN,27,39,Male,Asian And Pacific Islander,Arjun,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,GAVIN,27,39,Male,Asian And Pacific Islander,Gavin,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,OWEN,27,39,Male,Asian And Pacific Islander,Owen,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,RAYMOND,27,39,Male,Asian And Pacific Islander,Raymond,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,NICHOLAS,26,40,Male,Asian And Pacific Islander,Nicholas,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,RICHARD,26,40,Male,Asian And Pacific Islander,Richard,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JEFFREY,25,41,Male,Asian And Pacific Islander,Jeffrey,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JERRY,25,41,Male,Asian And Pacific Islander,Jerry,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,LIAM,25,41,Male,Asian And Pacific Islander,Liam,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,OSCAR,25,41,Male,Asian And Pacific Islander,Oscar,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,AYDEN,24,42,Male,Asian And Pacific Islander,Ayden,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,TENZIN,24,42,Male,Asian And Pacific Islander,Tenzin,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JADEN,23,43,Male,Asian And Pacific Islander,Jaden,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JORDAN,23,43,Male,Asian And Pacific Islander,Jordan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,STANLEY,23,43,Male,Asian And Pacific Islander,Stanley,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,WILSON,23,43,Male,Asian And Pacific Islander,Wilson,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,FELIX,22,44,Male,Asian And Pacific Islander,Felix,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,IAN,22,44,Male,Asian And Pacific Islander,Ian,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,AHMED,21,45,Male,Asian And Pacific Islander,Ahmed,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,CHRISTIAN,21,45,Male,Asian And Pacific Islander,Christian,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,CHRISTOPHER,21,45,Male,Asian And Pacific Islander,Christopher,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,DARREN,21,45,Male,Asian And Pacific Islander,Darren,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,DEVIN,21,45,Male,Asian And Pacific Islander,Devin,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,HENRY,21,45,Male,Asian And Pacific Islander,Henry,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JACK,21,45,Male,Asian And Pacific Islander,Jack,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JOHN,21,45,Male,Asian And Pacific Islander,John,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JOSEPH,21,45,Male,Asian And Pacific Islander,Joseph,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ABDUL,20,46,Male,Asian And Pacific Islander,Abdul,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,CARSON,20,46,Male,Asian And Pacific Islander,Carson,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,DANNY,20,46,Male,Asian And Pacific Islander,Danny,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JACKY,20,46,Male,Asian And Pacific Islander,Jacky,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,MARCUS,20,46,Male,Asian And Pacific Islander,Marcus,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ADRIAN,19,47,Male,Asian And Pacific Islander,Adrian,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,BENSON,19,47,Male,Asian And Pacific Islander,Benson,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,LOGAN,19,47,Male,Asian And Pacific Islander,Logan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,NOAH,19,47,Male,Asian And Pacific Islander,Noah,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ANSON,18,48,Male,Asian And Pacific Islander,Anson,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ARYAN,18,48,Male,Asian And Pacific Islander,Aryan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JOHNNY,18,48,Male,Asian And Pacific Islander,Johnny,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,THOMAS,18,48,Male,Asian And Pacific Islander,Thomas,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,CHARLES,17,49,Male,Asian And Pacific Islander,Charles,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,FARHAN,17,49,Male,Asian And Pacific Islander,Farhan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,IBRAHIM,17,49,Male,Asian And Pacific Islander,Ibrahim,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JAKE,17,49,Male,Asian And Pacific Islander,Jake,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JEREMY,17,49,Male,Asian And Pacific Islander,Jeremy,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,LEON,17,49,Male,Asian And Pacific Islander,Leon,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,VICTOR,17,49,Male,Asian And Pacific Islander,Victor,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,CALEB,16,50,Male,Asian And Pacific Islander,Caleb,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,NATHANIEL,16,50,Male,Asian And Pacific Islander,Nathaniel,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,RICKY,16,50,Male,Asian And Pacific Islander,Ricky,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,SYED,16,50,Male,Asian And Pacific Islander,Syed,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,TIMOTHY,16,50,Male,Asian And Pacific Islander,Timothy,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,TONY,16,50,Male,Asian And Pacific Islander,Tony,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,AARAV,15,51,Male,Asian And Pacific Islander,Aarav,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ARMAAN,15,51,Male,Asian And Pacific Islander,Armaan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,BRYAN,15,51,Male,Asian And Pacific Islander,Bryan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,EDWIN,15,51,Male,Asian And Pacific Islander,Edwin,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JIA,15,51,Male,Asian And Pacific Islander,Jia,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ROHAN,15,51,Male,Asian And Pacific Islander,Rohan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ADITYA,14,52,Male,Asian And Pacific Islander,Aditya,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALLEN,14,52,Male,Asian And Pacific Islander,Allen,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,EDISON,14,52,Male,Asian And Pacific Islander,Edison,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JAY,14,52,Male,Asian And Pacific Islander,Jay,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,LAWRENCE,14,52,Male,Asian And Pacific Islander,Lawrence,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,MARTIN,14,52,Male,Asian And Pacific Islander,Martin,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,MAX,14,52,Male,Asian And Pacific Islander,Max,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,PATRICK,14,52,Male,Asian And Pacific Islander,Patrick,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,SEAN,14,52,Male,Asian And Pacific Islander,Sean,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,SEBASTIAN,14,52,Male,Asian And Pacific Islander,Sebastian,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,SIMON,14,52,Male,Asian And Pacific Islander,Simon,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ALI,13,53,Male,Asian And Pacific Islander,Ali,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,CALVIN,13,53,Male,Asian And Pacific Islander,Calvin,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,GABRIEL,13,53,Male,Asian And Pacific Islander,Gabriel,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,HARRISON,13,53,Male,Asian And Pacific Islander,Harrison,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ISAAC,13,53,Male,Asian And Pacific Islander,Isaac,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JACKSON,13,53,Male,Asian And Pacific Islander,Jackson,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,MOHAMED,13,53,Male,Asian And Pacific Islander,Mohamed,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ELIJAH,12,54,Male,Asian And Pacific Islander,Elijah,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,GEORGE,12,54,Male,Asian And Pacific Islander,George,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,KAI,12,54,Male,Asian And Pacific Islander,Kai,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,NELSON,12,54,Male,Asian And Pacific Islander,Nelson,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ZACHARY,12,54,Male,Asian And Pacific Islander,Zachary,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ZAIN,12,54,Male,Asian And Pacific Islander,Zain,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,CONNOR,11,55,Male,Asian And Pacific Islander,Connor,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ELVIS,11,55,Male,Asian And Pacific Islander,Elvis,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,JULIAN,11,55,Male,Asian And Pacific Islander,Julian,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,LUKE,11,55,Male,Asian And Pacific Islander,Luke,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,PETER,11,55,Male,Asian And Pacific Islander,Peter,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,TERRY,11,55,Male,Asian And Pacific Islander,Terry,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,TRAVIS,11,55,Male,Asian And Pacific Islander,Travis,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,CODY,10,56,Male,Asian And Pacific Islander,Cody,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,EASON,10,56,Male,Asian And Pacific Islander,Eason,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,HAYDEN,10,56,Male,Asian And Pacific Islander,Hayden,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ISHAAN,10,56,Male,Asian And Pacific Islander,Ishaan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,LOUIS,10,56,Male,Asian And Pacific Islander,Louis,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,MILES,10,56,Male,Asian And Pacific Islander,Miles,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,OLIVER,10,56,Male,Asian And Pacific Islander,Oliver,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,RAYAN,10,56,Male,Asian And Pacific Islander,Rayan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,SHAWN,10,56,Male,Asian And Pacific Islander,Shawn,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,XAVIER,10,56,Male,Asian And Pacific Islander,Xavier,Asian And Paci,Asian And Pacific Islander,
2011,MALE,ASIAN AND PACIFIC ISLANDER,ZAYAN,10,56,Male,Asian And Pacific Islander,Zayan,Asian And Paci,Asian And Pacific Islander,
2011,MALE,BLACK NON HISPANIC,JAYDEN,184,1,Male,Black Non Hispanic,Jayden,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,AIDEN,167,2,Male,Black Non Hispanic,Aiden,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,ELIJAH,156,3,Male,Black Non Hispanic,Elijah,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JEREMIAH,153,4,Male,Black Non Hispanic,Jeremiah,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JOSHUA,128,5,Male,Black Non Hispanic,Joshua,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,ETHAN,124,6,Male,Black Non Hispanic,Ethan,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JOSIAH,121,7,Male,Black Non Hispanic,Josiah,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,ISAIAH,105,8,Male,Black Non Hispanic,Isaiah,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,TYLER,101,9,Male,Black Non Hispanic,Tyler,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,MICHAEL,93,10,Male,Black Non Hispanic,Michael,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,CHRISTIAN,91,11,Male,Black Non Hispanic,Christian,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,NOAH,91,11,Male,Black Non Hispanic,Noah,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,AMIR,89,12,Male,Black Non Hispanic,Amir,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,AYDEN,88,13,Male,Black Non Hispanic,Ayden,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JUSTIN,85,14,Male,Black Non Hispanic,Justin,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,DAVID,84,15,Male,Black Non Hispanic,David,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,MASON,83,16,Male,Black Non Hispanic,Mason,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JACOB,82,17,Male,Black Non Hispanic,Jacob,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,DANIEL,81,18,Male,Black Non Hispanic,Daniel,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,CHRISTOPHER,80,19,Male,Black Non Hispanic,Christopher,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JADEN,75,20,Male,Black Non Hispanic,Jaden,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,MALACHI,72,21,Male,Black Non Hispanic,Malachi,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,ANTHONY,66,22,Male,Black Non Hispanic,Anthony,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,NATHANIEL,64,23,Male,Black Non Hispanic,Nathaniel,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,LIAM,61,24,Male,Black Non Hispanic,Liam,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,MATTHEW,59,25,Male,Black Non Hispanic,Matthew,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,TRISTAN,58,26,Male,Black Non Hispanic,Tristan,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,XAVIER,58,26,Male,Black Non Hispanic,Xavier,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,AMARI,57,27,Male,Black Non Hispanic,Amari,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,BRANDON,57,27,Male,Black Non Hispanic,Brandon,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,AARON,53,28,Male,Black Non Hispanic,Aaron,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JONATHAN,53,28,Male,Black Non Hispanic,Jonathan,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JORDAN,53,28,Male,Black Non Hispanic,Jordan,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,CAMERON,47,29,Male,Black Non Hispanic,Cameron,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,EMMANUEL,46,30,Male,Black Non Hispanic,Emmanuel,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,CALEB,44,31,Male,Black Non Hispanic,Caleb,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JASON,44,31,Male,Black Non Hispanic,Jason,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,DYLAN,42,32,Male,Black Non Hispanic,Dylan,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,CHASE,41,33,Male,Black Non Hispanic,Chase,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,RYAN,41,33,Male,Black Non Hispanic,Ryan,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,KYLE,40,34,Male,Black Non Hispanic,Kyle,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,ALEXANDER,39,35,Male,Black Non Hispanic,Alexander,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JAYLEN,38,36,Male,Black Non Hispanic,Jaylen,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JOEL,37,37,Male,Black Non Hispanic,Joel,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,KAYDEN,37,37,Male,Black Non Hispanic,Kayden,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,MOHAMED,37,37,Male,Black Non Hispanic,Mohamed,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,ANDREW,36,38,Male,Black Non Hispanic,Andrew,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,GABRIEL,36,38,Male,Black Non Hispanic,Gabriel,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,BRYCE,35,39,Male,Black Non Hispanic,Bryce,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,CARTER,35,39,Male,Black Non Hispanic,Carter,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JAIDEN,35,39,Male,Black Non Hispanic,Jaiden,Black Non Hisp,Black Non Hispanic,
2011,MALE,BLACK NON HISPANIC,JOSEPH,35,39,Male,Black Non Hispanic,Joseph,Black Non Hisp,Black Non Hispanic,
